gm_well_category,gm_gis_dwr_region,date,latitude,longitude,Fac_Conf_type,Fac_Conf_dist,Facility_1km,Facility_3km,Facility_10km,Facility_50km,Precipitation,Temp,WindSpeed,pm2_5_atm,pm10_atm,air_CO,air_NO2,air_Ozone,air_SO2,air_humidity,air_pm1,GW_Change_Storage_mm,GW_Runoff_mm,Soil_Moisture_mm,Precipitation_mm,Evapotranspiration_mm,Snowpack_mm,GW_recharge,texture_description,Ratio_15_Bar_Water_to_Clay_<2mm,Texture_USDA,Silt_Total,Sand_Total,Silt_Coarse,Weight_Percentage_0.1-75mm_75_mm,%_Pass_2_Inch_Sieve,%_Pass_1_&_1/2_Inch_Sieve,%_Pass_1_Inch_Sieve,%_Pass_3/4_Inch_Sieve,%_Pass_3/8_Inch_Sieve,%_Pass_4.76_mm_Sieve,%_Pass_2.00_mm_Sieve,%_Pass_0.42_mm_Sieve,%_Pass_0.074_mm_Sieve,%_Pass_20_Micron_Sieve,%_Pass_5_Micron_Sieve,%_Pass_2_Micron_Sieve,%particles_d_<1mm_<75mm,%particles_d_<0.5mm_<75mm,%particles_d_<0.25mm_<75mm,%particles_d_<0.10mm_<75mm,%particles_d_<0.05mm_<75mm,%particles_d_<60%_<75mm,%particles_d_<50%_<75mm,Gradation_Uniformity,Gradation_Curvature,Weight_%_0.05-2mm_Clay-Free,Weight_%_0.002-0.05mm_Clay-Free,Weight_%_<0.002mm_Clay-Free,Weight_%_0.5-1mm_Clay-Free_<2mm,Weight_%_0.25-0.5mm_Clay-Free_<2mm,Weight_%_0.1-0.25mm_Clay-Free_<2mm,Weight_%_0.05-0.1mm_Clay-Free_<2mm,Weight_%_0.02-0.05mm_Clay-Free_<2mm,Weight_%_0.002-0.02mm_Clay-Free_<2mm,Weight_%_<0.002mm_Clay-Free_<2mm,FE,TDS,MN,NO3N,TCPR123,DCBZ13,NAPH,VC,DCA12,DCBZ14,FC113,XYLENES,DCE11,DCA11,DCE12C,PCE,BTBZT,EDB,BDCME,DBCP,SO4,AS,TCE,BTBZS,DCBZ12,EBZ,TBME,DCPA12,MTBE,STY,PCA,TCA112,BRME,FC12,TCB124,BTBZN,DBCME,CLBZ,CTCL,TCA111,TMB124,PBZN,TCLME,DCE12T,BZME,BZ,FC11,Label_PFBA,Label_PFPeA,Label_42FTS,Label_62FTS,Label_82FTS,Label_PFPES,Label_PFHPSA,Label_PFNS,Label_PFDSA,Label_PFOSA
2,9,1578528000,34.5884836,-117.271262,13,0,197,197,197,197,0.0,41.0,5.34,9.1555,10.283,0.4,29.9,0.039,2.2,38.416,6.1975,-19.0,10.0,234.0,0.0,9.0,0.0,-19.0,44,0.65,15,14.8,82.1,8.5,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,23.0,9.0,6.0,3.0,91.0,69.0,53.0,28.0,18.0,0.34,0.226,15.9,1.6,85.0,15.0,3.0,23.0,17.0,26.0,10.0,9.0,7.0,3.0,288.3333333333333,569.4736842105264,103.83333333333331,3.837557692307693,0.0,0.1136363636363636,0.1136363636363636,0.0833333333333333,0.09,0.1438888888888888,0.01,0.16,0.0833333333333333,0.3386111111111111,0.3505555555555555,0.7173684210526313,0.1136363636363636,0.0,0.1666666666666666,0.0,123.61111111111111,9.189361702127655,0.2605263157894736,0.1136363636363636,0.0891666666666666,0.1078947368421052,0.1666666666666666,0.1077777777777777,0.7952173913043478,0.0866666666666666,0.0833333333333333,0.0833333333333333,0.0714285714285714,0.0003148571428571,0.1304347826086956,0.1136363636363636,0.1666666666666666,0.1111111111111111,0.0833333333333333,0.0833333333333333,0.1136363636363636,0.1136363636363636,0.2080555555555555,0.0833333333333333,0.1052631578947368,0.1081578947368421,0.9208333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,1573776000,35.4077752,-119.613107,14,0,92,92,92,92,0.0,50.0,5.34,18.0,23.8,0.49,45.8,0.048,0.84,18.275,7.1625,27.0,0.0,288.0,30.0,3.0,0.0,27.0,29,0.34,9,33.2,33.0,13.2,21.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,74.0,54.0,42.0,34.0,100.0,99.0,94.0,79.0,67.0,0.03,0.013,77.8,0.2,50.0,50.0,51.0,2.0,6.0,24.0,18.0,20.0,30.0,51.0,198.57142857142856,12571.42857142857,513.0,10.515384615384615,0.0240833333333333,0.0,0.0,0.0,0.0,0.0,0.0181786472199888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.6666666666667,35.568333333333335,0.0,0.0,0.0,0.6470588235294118,0.21,0.0,1247.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388235294117647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,1573603200,37.755401,-121.6386698,13,0,322,322,322,322,0.0,63.0,2.68,25.531,29.883000000000003,0.8,37.2,0.052,1.6,42.376,15.027,23.0,2.0,481.0,29.0,4.0,0.0,23.0,44,0.6598849422706446,8,34.2,15.1,12.3,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,89.0,73.0,59.0,51.0,100.0,99.0,97.0,92.0,85.0,0.01,0.002,16.9,0.4,31.0,69.0,103.0,2.0,4.0,10.0,14.0,25.0,44.0,103.0,65274766.366238885,1162.5,98.15,0.4628571428571429,0.0,0.1,0.2179999999999999,0.25,0.25,0.1,0.002875,0.1,0.25,0.25,0.25,0.3275,0.5,0.0,0.2,0.0,183.125,19.259786769531665,0.25,0.5,0.1,0.1,0.2,0.1,0.6,0.1,0.1,0.25,0.0,0.0001,0.1,0.5,0.2,0.1,0.25,0.25,0.5,0.5,0.3125,0.25,0.1,0.1,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1580256000,34.4322924,-119.8400895,1,0,100,100,100,100,0.0,57.0,5.14,3.7055,4.0955,0.2,0.0,0.039,1.0,39.764,2.7555,-9.0,0.0,283.0,12.0,21.0,0.0,-9.0,44,0.48,8,26.4,31.3,11.9,32.0,100.0,100.0,100.0,100.0,99.0,97.0,90.0,75.0,65.0,51.0,43.0,38.0,83.0,76.0,71.0,68.0,62.0,0.04,0.016,999.9,0.1,46.0,38.0,62.0,13.0,10.0,6.0,11.0,21.0,25.0,73.0,65274766.366238885,4270.0,683.846450530497,0.62,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,632.6600000000001,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,8,1570665600,34.2330609,-118.3820493,13,0,394,394,394,394,0.0,68.0,4.92,8.134,9.066,0.4,23.0,0.052,0.9,10.888,6.347,-8.0,8.0,426.0,0.0,0.0,0.0,-8.0,18,0.66,13,23.0,69.3,12.8,56.0,99.0,99.0,98.0,98.0,96.0,94.0,90.0,77.0,37.0,16.0,11.0,7.0,87.0,81.0,67.0,44.0,28.0,0.19,0.126,43.7,3.7,67.0,22.0,7.0,7.0,17.0,27.0,20.0,14.0,11.0,8.0,22666.88888888889,360.0,20.0,1.110625,0.0599,0.15,23.20833333333333,0.5214285714285715,0.3363636363636363,0.1421428571428571,0.0075,45.09375,31.957142857142856,1.7985714285714285,9.29857142857143,9.05714285714286,0.15,0.0,0.2142857142857142,0.0,89.89285714285714,1.6666666666666667,23.583571428571428,0.15,0.1071428571428571,17.291818181818183,0.3,0.1071428571428571,1410.8655555555556,0.15,0.15,0.15,0.15,0.00015,0.15,0.15,0.3,0.1071428571428571,0.172,0.8214285714285714,0.284,0.61,0.3728571428571428,0.25,23.305909090909093,1064.8872727272728,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1576540800,38.29580545,-122.7527355,13,0,169,169,169,169,0.0,49.0,3.58,15.508,17.3985,0.6,17.8,0.028,1.1,63.934,10.4035,150.0,5.0,445.0,173.0,18.0,0.0,150.0,44,0.55,14,33.4,49.0,14.3,45.0,99.0,99.0,98.0,97.0,95.0,93.0,88.0,80.0,51.0,32.0,22.0,15.0,86.0,82.0,71.0,55.0,45.0,0.13,0.071,149.4,1.8,51.0,35.0,18.0,5.0,15.0,23.0,14.0,17.0,23.0,21.0,280.0,136.0,683.846450530497,1.1385714285714286,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,390.117055438174,8.552,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2,3,1576540800,38.29919365,-122.7435282,13,0,169,169,169,169,0.0,49.0,3.58,15.508,17.3985,0.6,17.8,0.028,1.1,63.934,10.4035,114.0,17.0,569.0,148.0,17.0,0.0,114.0,44,0.55,14,33.4,49.0,14.3,45.0,99.0,99.0,98.0,97.0,95.0,93.0,88.0,80.0,51.0,32.0,22.0,15.0,86.0,82.0,71.0,55.0,45.0,0.13,0.071,149.4,1.8,51.0,35.0,18.0,5.0,15.0,23.0,14.0,17.0,23.0,21.0,280.0,136.0,683.846450530497,1.04625,0.0,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,390.117055438174,8.552,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1582070400,35.1914252,-120.5930282,13,0,79,79,79,79,0.0,54.0,5.59,7.8065,8.9245,0.2,10.0,0.039,1.0,49.299,5.630000000000001,-14.0,1.0,410.0,10.0,23.0,0.0,-14.0,9,0.6598849422706446,24,36.22928725185179,45.91206649127064,17.356842321941453,33.20832276072063,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,50.75023718186693,44.527079981850434,24.932425742574257,7.080324042290265,9.262714389070943,16.502662099137396,18.175267087406677,21.4650002062451,24.97373653686827,25.66868786866312,100.0,2233.333333333333,960.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0181786472199888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,1575504000,36.017537437,-119.1072517,13,0,74,74,74,74,0.41,53.0,5.34,9.012,9.4655,0.49,14.3,0.017,0.84,56.846,6.467499999999999,29.0,2.0,372.0,41.0,10.0,0.0,29.0,44,0.6598849422706446,24,36.22928725185179,45.91206649127064,17.356842321941453,33.20832276072063,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,50.75023718186693,44.527079981850434,24.932425742574257,7.080324042290265,9.262714389070943,16.502662099137396,18.175267087406677,21.4650002062451,24.97373653686827,25.66868786866312,65274766.366238885,1283.3456705434464,683.846450530497,3.84375,0.0046521739130434,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.0,0.8391613010540554,0.04825,390.117055438174,11.725,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1572998400,32.59885329,-117.0085216,13,0,139,139,139,139,0.0,60.0,2.24,16.5,36.0,0.5,28.0,0.051,0.2,7.612,1.576,77.0,15.0,662.0,94.0,2.0,0.0,77.0,44,0.5,22,52.3,34.2,12.7,27.0,100.0,100.0,100.0,100.0,98.0,95.0,87.0,75.0,61.0,46.0,25.0,12.0,83.0,76.0,72.0,64.0,57.0,0.07,0.027,47.5,0.5,34.0,52.0,13.0,9.0,6.0,11.0,8.0,15.0,46.0,16.0,3433.48,4042.777777777778,3132.2,9.358260869565218,0.0,0.0,5.079519230769231,311.34155339805824,51.1815652173913,0.0,0.0,1117.131914893617,3346.5915533980587,37.2647572815534,4016.4388349514575,2.2551456310679616,0.0501941747572815,0.0,0.1067961165048543,0.0,393.9,0.0,33136.86466019417,0.7215533980582526,0.0,148.07655913978493,0.0,0.0,180.08642857142854,0.0,0.0,1.950679611650485,0.0,0.0,0.0,3.327184466019418,0.0,0.0,0.0,1702.2876699029125,15.292038834951455,3.68990291262136,0.683864077669903,62.420679611650485,310.2797849462366,723.727795698925,0.0496116504854369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1572912000,32.59839205,-117.0095058,13,0,139,139,139,139,0.0,64.0,3.8,16.5,36.0,0.8,34.0,0.052,0.3,7.612,1.576,77.0,15.0,662.0,94.0,2.0,0.0,77.0,44,0.5,22,52.3,34.2,12.7,27.0,100.0,100.0,100.0,100.0,98.0,95.0,87.0,75.0,61.0,46.0,25.0,12.0,83.0,76.0,72.0,64.0,57.0,0.07,0.027,47.5,0.5,34.0,52.0,13.0,9.0,6.0,11.0,8.0,15.0,46.0,16.0,3433.48,4042.777777777778,3132.2,9.358260869565218,0.0,0.0,5.079519230769231,311.34155339805824,51.1815652173913,0.0,0.0,1117.131914893617,3346.5915533980587,37.2647572815534,4016.4388349514575,2.2551456310679616,0.0501941747572815,0.0,0.1067961165048543,0.0,393.9,0.0,33136.86466019417,0.7215533980582526,0.0,148.07655913978493,0.0,0.0,180.08642857142854,0.0,0.0,1.950679611650485,0.0,0.0,0.0,3.327184466019418,0.0,0.0,0.0,1702.2876699029125,15.292038834951455,3.68990291262136,0.683864077669903,62.420679611650485,310.2797849462366,723.727795698925,0.0496116504854369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1584316800,36.7143927,-121.7630203,13,0,117,117,117,117,0.98,50.0,4.25,-0.2,1.0105,0.1,6.0,0.042,0.84,55.95,0.3359999999999999,16.0,8.0,471.0,69.0,45.0,0.0,16.0,8,0.54,13,16.4,75.8,7.2,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,26.0,17.0,11.0,8.0,100.0,89.0,60.0,28.0,24.0,0.25,0.189,72.6,12.7,82.0,18.0,8.0,12.0,31.0,34.0,4.0,8.0,10.0,8.0,2833.333333333333,320.0,93.0,10.766666666666667,0.072,0.5,0.5,0.5,0.5,0.5,0.01,0.5,0.5,0.5,0.5,0.5,0.5,0.7814493580989227,1.0,3.561266682824195,11.15,2.1,0.5,0.5,0.5,0.5,1.0,0.5,3.0,0.5,0.5,0.5,0.5,0.0005,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,8,1583280000,34.290777,-118.799067,13,0,306,306,306,306,0.0,61.0,4.7,12.347,13.2925,0.9,22.0,0.04,0.8,59.036,7.407999999999999,13.0,29.0,506.0,65.0,23.0,0.0,13.0,9,0.37,21,51.9,18.4,22.1,7.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,97.0,88.0,58.0,41.0,29.0,97.0,97.0,96.0,93.0,80.0,0.02,0.01,48.7,0.5,25.0,72.0,41.0,1.0,9.262714389070943,4.0,20.0,31.0,42.0,42.0,7500.0,4240.0,422.5,0.0,0.000875,0.0,0.0,0.0,1007.4444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.8777777777777,19.259786769531665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.888888888888886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1585612800,37.9986087333,-122.341305291,14,0,251,251,251,251,0.0,51.0,10.51,4.4,46.6765,0.7,19.4,0.029,3.8,39.05,27.438,-14.0,32.0,648.0,27.0,9.0,0.0,-14.0,21,0.56,8,32.3,1.9,0.5,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,78.0,66.0,100.0,100.0,100.0,99.0,98.0,0.1706725710277323,0.001,5.8,0.7,6.0,94.0,192.0,7.080324042290265,1.0,2.0,2.0,1.0,93.0,192.0,1117.8076923076924,1283.3456705434464,683.846450530497,0.1466923076923076,0.0,0.0,0.0,29.8275,0.0397727272727272,0.0,0.0,13.982456140350877,0.117975,0.01935,91.39175,278.04650000000004,0.205,0.0,0.0,0.0,307.2692307692308,0.7571428571428571,64.52000000000001,0.0,0.0,35.463157894736845,0.0,0.0,10.948846153846157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77325,3.933333333333333,176.41531578947365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,1579737600,37.89171,-121.19486,13,0,260,260,260,260,0.0,51.0,1.12,28.025,33.161500000000004,1.1,26.0,0.01,1.8,59.881,16.9785,2.0,5.0,361.0,20.0,13.0,0.0,2.0,1,0.38,20,42.8,5.9,13.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,81.0,63.0,51.0,100.0,100.0,99.0,98.0,94.0,0.1706725710277323,0.002,12.5,0.5,12.0,88.0,105.0,7.080324042290265,1.0,3.0,8.0,27.0,61.0,105.0,33.333333333333336,36109.0,166677.0,810.1631578947369,0.004,0.1,0.1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.005,0.1666666666666666,0.5666666666666667,0.2633333333333333,0.26,57.0,0.1666666666666666,0.0,0.304,0.0,29698.694444444445,12.8,2.833333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.324,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.000266,0.1666666666666666,0.1666666666666666,0.288,0.1666666666666666,10.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,7.4,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.6933333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1581897600,37.64468986,-122.1526016,13,0,257,257,257,257,0.0,53.0,4.47,6.265000000000001,7.1825,0.6,33.5,0.02,1.0,35.226,3.748,-28.0,28.0,671.0,0.0,0.0,0.0,-28.0,44,0.46,22,67.4,6.2,22.2,3.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,95.0,72.0,44.0,26.0,100.0,99.0,99.0,97.0,94.0,0.01,0.007,23.2,1.1,8.0,92.0,36.0,1.0,1.0,2.0,4.0,30.0,61.0,36.0,14633.333333333334,1046.6666666666667,6433.333333333333,0.7333333333333334,1.3355390228051307,0.8650229544973033,0.7699999999999999,38.955832492670815,0.0,0.8382678682801634,0.0181786472199888,4.980769230769231,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.0,0.8391613010540554,3.561266682824195,11.133333333333333,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,4.561538461538461,2.512523087292583,1.0156143002378906,1.283846153846154,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,4.489230769230769,28.16692307692308,4.381267913455699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1566864000,40.324475,-121.135683,13,0,20,20,20,20,0.0,77.0,5.34,18.0,23.8,0.49,24.3,0.059,0.84,40.7,14.8,-74.0,0.0,230.0,14.0,88.0,0.0,-74.0,9,5.02,23,28.7,66.9,13.0,66.0,98.0,97.0,94.0,93.0,89.0,85.0,73.0,53.0,30.0,15.0,8.0,3.0,64.0,55.0,47.0,34.0,24.0,0.75,0.327,95.6,1.0,49.0,21.0,3.0,12.0,12.0,18.0,14.0,14.0,16.0,5.0,985.0,94.66666666666669,25.0,0.835714285714286,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,0.5566666666666666,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1569369600,33.4885653,-117.6148266,13,0,451,451,451,451,0.0,69.0,6.49,10.02,10.773,0.2,26.0,0.05,0.84,63.318,6.927,-13.0,3.0,389.0,12.0,22.0,0.0,-13.0,9,0.5,14,39.4,47.7,18.3,60.0,97.0,96.0,93.0,91.0,82.0,73.0,64.0,48.0,37.0,22.0,14.0,8.0,57.0,49.0,45.0,40.0,33.0,1.38,0.536,999.9,0.4,33.0,27.0,9.0,13.0,7.0,11.0,11.0,21.0,24.0,15.0,2689.366666666667,2222.928571428572,516.0166666666667,2.183333333333333,0.0064193548387096,0.0,42.68,0.0,0.382,0.0,0.018344,1078.196153846154,21.00666666666666,4.5600000000000005,0.9233333333333332,65.01333333333334,0.022,0.0,0.0,0.0,764.8,12.775,18.76,0.9336,0.0,260.2325142857143,0.0,0.0,195.5374285714286,0.0,0.0,0.0466666666666666,0.0,0.0,0.0,2.292,0.0,0.0,0.0,0.1366666666666666,240.188,26.32,0.0,0.0166666666666666,294.6,106.97342857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1571097600,39.8251786,-120.4474492,13,0,11,11,11,11,0.0,50.0,5.34,14.4,14.155,0.49,24.3,0.043,0.84,31.009,7.8075,-22.0,1.0,275.0,1.0,22.0,0.0,-22.0,44,0.71,15,11.5,79.5,4.2,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.0,23.0,16.0,12.0,9.0,91.0,63.0,46.0,25.0,21.0,0.44,0.293,999.9,12.7,87.0,13.0,10.0,30.0,19.0,23.0,5.0,5.0,8.0,10.0,2388.0,155.0,428.0,0.4,1.3355390228051307,0.8650229544973033,3.6714285714285713,38.955832492670815,0.0,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.0,0.8391613010540554,3.561266682824195,1.05,9.666666666666666,230.35783684309592,2.803243757200477,1.108153147813326,7.457142857142857,2.512523087292583,1.0156143002378906,0.0928571428571428,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,0.0714285714285714,0.72,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1580860800,37.97116575,-122.3816047,13,0,236,236,236,236,0.0,53.0,3.36,7.3,10.2905,0.5,21.8,0.026,0.8,83.08,6.5105,-31.0,25.0,636.0,0.0,6.0,0.0,-31.0,21,0.56,8,32.3,1.9,0.5,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,78.0,66.0,100.0,100.0,100.0,99.0,98.0,0.1706725710277323,0.001,5.8,0.7,6.0,94.0,192.0,7.080324042290265,1.0,2.0,2.0,1.0,93.0,192.0,65274766.366238885,1283.3456705434464,683.846450530497,6.833333333333333,0.0,0.8650229544973033,31.668818359378022,0.26,0.0,0.8382678682801634,0.0,42.534615384615385,0.8466666666666668,0.0933333333333333,3.813333333333333,125.76,0.918762969915038,0.0,0.0,0.0,390.117055438174,19.259786769531665,27.106666666666666,2.803243757200477,1.108153147813326,11.176153846153849,0.0,0.0,328.164,0.0,0.0,0.0,0.0,0.0,1.3066396078538534,7.564439356763465,0.0,0.0,0.8066666666666666,0.0,49.71370420732294,19.385187261854004,0.0,0.0866666666666666,1.580769230769231,5.826923076923077,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
